Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     1001     0.00     0.00  std::complex<double>* std::fill_n<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&)
  0.00      0.00     0.00     1001     0.00     0.00  void std::__fill_a<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&)
  0.00      0.00     0.00     1001     0.00     0.00  __gnu_cxx::__enable_if<!std::__is_scalar<std::complex<double> >::__value, void>::__type std::__fill_a1<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&)
  0.00      0.00     0.00     1000     0.00     0.00  bool (anonymous namespace)::isApproxEqual<int>(int const&, int const&)
  0.00      0.00     0.00     1000     0.00     0.00  CQP::FFTExecutor<1u, 0u>::execute()
  0.00      0.00     0.00     1000     0.00     0.00  CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&)
  0.00      0.00     0.00     1000     0.00     0.00  CQP::operator==(CQP::NumericalGrid<1u, 1u> const&, CQP::NumericalGrid<1u, 1u> const&)
  0.00      0.00     0.00     1000     0.00     0.00  CQP::Wavefunction<1u>::getGrid() const
  0.00      0.00     0.00      512     0.00     0.00  test_omp()::{lambda(double)#1}& std::forward<test_omp()::{lambda(double)#1}&>(std::remove_reference<test_omp()::{lambda(double)#1}&>::type&)
  0.00      0.00     0.00      258     0.00     0.00  std::_Function_base::_M_empty() const
  0.00      0.00     0.00      258     0.00     0.00  std::_Any_data::_M_access() const
  0.00      0.00     0.00      258     0.00     0.00  test_omp()::{lambda(double)#1} const& std::_Any_data::_M_access<test_omp()::{lambda(double)#1}>() const
  0.00      0.00     0.00      258     0.00     0.00  std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.00     0.00      258     0.00     0.00  test_omp()::{lambda(double)#1} const* std::__addressof<test_omp()::{lambda(double)#1} const>(test_omp()::{lambda(double)#1} const&)
  0.00      0.00     0.00      256     0.00     0.00  CQP::GridPoint<1u>::x()
  0.00      0.00     0.00      256     0.00     0.00  CQP::GridPoint<1u>::get(int)
  0.00      0.00     0.00      256     0.00     0.00  CQP::GridPoint<1u>::GridPoint()
  0.00      0.00     0.00      256     0.00     0.00  CQP::NumericalGrid<1u, 1u>::index_agent(int) const
  0.00      0.00     0.00      256     0.00     0.00  CQP::NumericalGrid<1u, 1u>::get_value_by_index(int, int) const
  0.00      0.00     0.00      256     0.00     0.00  CQP::NumericalGrid<1u, 1u>::index(int) const
  0.00      0.00     0.00      256     0.00     0.00  std::function<std::complex<double> (double)>::operator()(double) const
  0.00      0.00     0.00      256     0.00     0.00  std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&)
  0.00      0.00     0.00      256     0.00     0.00  std::enable_if<is_invocable_r_v<std::complex<double>, test_omp()::{lambda(double)#1}&, double>, std::enable_if>::type std::__invoke_r<std::complex<double>, test_omp()::{lambda(double)#1}&, double>(std::complex<double>&&, (test_omp()::{lambda(double)#1}&)...)
  0.00      0.00     0.00      256     0.00     0.00  double std::__invoke_impl<double, test_omp()::{lambda(double)#1}&, double>(std::__invoke_other, test_omp()::{lambda(double)#1}&, double&&)
  0.00      0.00     0.00      256     0.00     0.00  test_omp()::{lambda(double)#1}::operator()(double) const
  0.00      0.00     0.00        6     0.00     0.00  std::_Any_data::_M_access()
  0.00      0.00     0.00        5     0.00     0.00  std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}> const&, std::_Manager_operation)
  0.00      0.00     0.00        5     0.00     0.00  std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_handler<std::complex<double> (double), test_omp()::{lambda(double)#1}> const&, std::_Manager_operation)
  0.00      0.00     0.00        4     0.00     0.00  test_omp()::{lambda(double)#1} const& std::forward<test_omp()::{lambda(double)#1} const&>(std::remove_reference<test_omp()::{lambda(double)#1} const&>::type&)
  0.00      0.00     0.00        3     0.00     0.00  CQP::NumericalGrid<1u, 1u>::getCount(int) const
  0.00      0.00     0.00        3     0.00     0.00  std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        3     0.00     0.00  std::_Function_base::_Function_base()
  0.00      0.00     0.00        3     0.00     0.00  std::_Function_base::~_Function_base()
  0.00      0.00     0.00        3     0.00     0.00  std::function<std::complex<double> (double)>::~function()
  0.00      0.00     0.00        3     0.00     0.00  test_omp()::{lambda(double)#1}& std::_Any_data::_M_access<test_omp()::{lambda(double)#1}>()
  0.00      0.00     0.00        3     0.00     0.00  test_omp()::{lambda(double)#1}&& std::forward<test_omp()::{lambda(double)#1}>(std::remove_reference<test_omp()::{lambda(double)#1}>::type&)
  0.00      0.00     0.00        2     0.00     0.00  std::function<std::complex<double> (double)>::operator bool() const
  0.00      0.00     0.00        2     0.00     0.00  void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1} const&>(std::_Any_data&, {lambda(double)#1} const&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        2     0.00     0.00  std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z7test_1dv
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  test_omp()
  0.00      0.00     0.00        1     0.00     0.00  CQP::FFTExecutor<1u, 0u>::FFTExecutor(CQP::NumericalGrid<1u, 1u> const&)
  0.00      0.00     0.00        1     0.00     0.00  CQP::FFTExecutor<1u, 0u>::~FFTExecutor()
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::init(int, double, double)
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::NumericalGrid(int (&) [1], double (&) [1], double (&) [1])
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::NumericalGrid()
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::NumericalGrid<int, int, int>(int, int, int)
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::operator=(CQP::NumericalGrid<1u, 1u> const&)
  0.00      0.00     0.00        1     0.00     0.00  CQP::Wavefunction<1u> CQP::createWaveByExpression<1u, std::function<std::complex<double> (double)> >(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>)
  0.00      0.00     0.00        1     0.00     0.00  CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>)
  0.00      0.00     0.00        1     0.00     0.00  Eigen::internal::all_t::all_t()
  0.00      0.00     0.00        1     0.00     0.00  Eigen::internal::FixedInt<1>::FixedInt()
  0.00      0.00     0.00        1     0.00     0.00  Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>::SymbolExpr()
  0.00      0.00     0.00        1     0.00     0.00  Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > >::AddExpr(Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> const&, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > const&)
  0.00      0.00     0.00        1     0.00     0.00  Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> >::ValueExpr()
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::getLength(int) const
  0.00      0.00     0.00        1     0.00     0.00  CQP::NumericalGrid<1u, 1u>::getOffset(int) const
  0.00      0.00     0.00        1     0.00     0.00  Eigen::internal::FixedInt<1>::operator()() const
  0.00      0.00     0.00        1     0.00     0.00  Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const
  0.00      0.00     0.00        1     0.00     0.00  Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const
  0.00      0.00     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_init_functor<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&)
  0.00      0.00     0.00        1     0.00     0.00  bool std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_not_empty_function<{lambda(double)#1}>({lambda(double)#1} const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Function_base::_Base_manager<test_omp()::{lambda(double)#1}>::_M_create<{lambda(double)#1}>(std::_Any_data&, {lambda(double)#1}&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        1     0.00     0.00  std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00  512000/2565028     Eigen::DenseCoeffsBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, 0>::coeff(long) const [1108]
                0.00    0.00 1026514/2565028     Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1080]
                0.00    0.00 1026514/2565028     Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1079]
[1071]   0.0    0.00    0.00 2565028         Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::derived() const [1071]
-----------------------------------------------
                0.00    0.00 1536000/1536000     std::allocator<int>::~allocator() [1073]
[1072]   0.0    0.00    0.00 1536000         __gnu_cxx::new_allocator<int>::~new_allocator() [1072]
-----------------------------------------------
                0.00    0.00  512000/1536000     std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [1116]
                0.00    0.00  512000/1536000     CQP::NumericalGrid<1u, 1u>::expand(int) const [1107]
                0.00    0.00  512000/1536000     std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [1127]
[1073]   0.0    0.00    0.00 1536000         std::allocator<int>::~allocator() [1073]
                0.00    0.00 1536000/1536000     __gnu_cxx::new_allocator<int>::~new_allocator() [1072]
-----------------------------------------------
                0.00    0.00  512000/1536000     CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
                0.00    0.00  512000/1536000     CQP::FFTExecutor<1u, 0u>::execute() [1244]
                0.00    0.00  512000/1536000     CQP::NumericalGrid<1u, 1u>::expand(int) const [1107]
[1074]   0.0    0.00    0.00 1536000         std::vector<int, std::allocator<int> >::operator[](unsigned long) [1074]
-----------------------------------------------
                0.00    0.00 1028516/1028516     Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1076]
[1075]   0.0    0.00    0.00 1028516         Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::rows() const [1075]
-----------------------------------------------
                0.00    0.00    2002/1028516     void Eigen::internal::resize_if_allowed<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, std::complex<double>, std::complex<double> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1212]
                0.00    0.00 1026514/1028516     Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1080]
[1076]   0.0    0.00    0.00 1028516         Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1076]
                0.00    0.00 1028516/1028516     Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::rows() const [1075]
-----------------------------------------------
                0.00    0.00 1027515/1027515     Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1078]
[1077]   0.0    0.00    0.00 1027515         Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::cols() [1077]
-----------------------------------------------
                0.00    0.00    1001/1027515     void Eigen::internal::resize_if_allowed<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, std::complex<double>, std::complex<double> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1212]
                0.00    0.00 1026514/1027515     Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1079]
[1078]   0.0    0.00    0.00 1027515         Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1078]
                0.00    0.00 1027515/1027515     Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::cols() [1077]
-----------------------------------------------
                0.00    0.00 1026514/1026514     Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::size() const [1081]
[1079]   0.0    0.00    0.00 1026514         Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1079]
